race_id,race_date,出走頭数,芝ダート,距離,Top1馬番,Top1馬名,Top1人気,Top1単勝,Top1勝率,Top2勝率,gap_1_2,has_high_odds,パターン,Top1着順,的中,払戻額,人気帯,勝率差帯,頭数帯,芝ダ,オッズ帯,距離帯
202505010809,2025-02-23,10,1,1600,9,ルクソールカフェ,1,1.8,15.04,14.7,0.34,False,混戦型,1,1,180.0,1番人気,差<3%,〜10頭,ダート,〜3倍,マイル
202510011004,2025-02-23,10,0,2860,11,ヴィクティファルス,1,1.8,30.7,24.61,6.1,False,混戦型,4,0,0.0,1番人気,差5〜10%,〜10頭,芝,〜3倍,長距離
202505010807,2025-02-23,14,1,2100,1,アムールドパリ,1,2.2,16.09,13.22,2.87,True,波乱型,1,1,220.00000000000003,1番人気,差<3%,11〜14頭,ダート,〜3倍,中距離
202505010808,2025-02-23,12,0,1400,10,スカイハイ,1,2.6,22.92,14.2,8.72,True,混戦型,2,0,0.0,1番人気,差5〜10%,11〜14頭,芝,〜3倍,短距離
202505010812,2025-02-23,14,1,1400,9,ヴァンドーム,1,3.3,18.49,17.09,1.4,False,混戦型,1,1,330.0,1番人気,差<3%,11〜14頭,ダート,3〜10倍,短距離
202505010802,2025-02-23,16,1,2100,8,ディペンダブル,1,2.5,20.56,18.07,2.49,False,混戦型,1,1,250.0,1番人気,差<3%,15頭〜,ダート,〜3倍,中距離
202505010811,2025-02-23,16,1,1600,1,エンペラーワケア,3,5.9,17.41,16.2,1.21,False,混戦型,5,0,0.0,2〜3番人気,差<3%,15頭〜,ダート,3〜10倍,マイル
202505010801,2025-02-23,16,1,1400,14,バーンズベリー,1,2.6,13.54,10.76,2.78,True,波乱型,7,0,0.0,1番人気,差<3%,15頭〜,ダート,〜3倍,短距離
202505010803,2025-02-23,16,1,1400,13,グランラティーナ,9,36.4,11.75,11.14,0.61,True,波乱型,16,0,0.0,7番人気〜,差<3%,15頭〜,ダート,30倍〜,短距離
202505010805,2025-02-23,13,0,1600,13,イミグラントソング,1,1.7,21.5,19.92,1.58,True,波乱型,3,0,0.0,1番人気,差<3%,11〜14頭,芝,〜3倍,マイル
202510011012,2025-02-23,18,0,1200,10,アスティスプマンテ,1,3.2,20.96,14.67,6.3,True,混戦型,1,1,320.0,1番人気,差5〜10%,15頭〜,芝,3〜10倍,短距離
202505010804,2025-02-23,15,0,1800,5,モティスフォント,2,4.9,18.16,18.05,0.11,False,混戦型,1,1,490.00000000000006,2〜3番人気,差<3%,15頭〜,芝,3〜10倍,中距離
202510011005,2025-02-23,13,0,2000,3,フララナキラ,3,5.8,16.53,15.66,0.87,False,混戦型,7,0,0.0,2〜3番人気,差<3%,11〜14頭,芝,3〜10倍,中距離
202505010806,2025-02-23,15,0,1800,9,アンゴラブラック,1,3.5,17.99,14.92,3.06,False,混戦型,1,1,350.0,1番人気,差3〜5%,15頭〜,芝,3〜10倍,中距離
202510011011,2025-02-23,13,0,1800,11,ヤマニンウルス,3,6.4,17.57,14.48,3.09,False,混戦型,10,0,0.0,2〜3番人気,差3〜5%,11〜14頭,芝,3〜10倍,中距離
202508010801,2025-02-23,14,1,1200,9,ドナポンド,1,2.8,25.3,16.87,8.44,True,混戦型,1,1,280.0,1番人気,差5〜10%,11〜14頭,ダート,〜3倍,短距離
202510011006,2025-02-23,12,1,1700,1,キョウキランブ,1,1.9,29.1,18.71,10.39,False,本命型,1,1,190.0,1番人気,差10%〜,11〜14頭,ダート,〜3倍,中距離
202510011003,2025-02-23,14,1,1000,12,ベルエアキング,2,3.0,38.43,16.8,21.62,False,本命型,7,0,0.0,2〜3番人気,差10%〜,11〜14頭,ダート,3〜10倍,短距離
202508010812,2025-02-23,12,1,1400,9,セントラルヴァレー,4,6.6,21.06,19.61,1.45,False,混戦型,3,0,0.0,4〜6番人気,差<3%,11〜14頭,ダート,3〜10倍,短距離
202510011002,2025-02-23,18,0,1200,5,ペガサスノース,1,2.7,25.82,12.37,13.44,False,本命型,1,1,270.0,1番人気,差10%〜,15頭〜,芝,〜3倍,短距離
202510011007,2025-02-23,12,0,2000,6,レイピカケ,4,6.2,19.61,19.16,0.45,True,波乱型,5,0,0.0,4〜6番人気,差<3%,11〜14頭,芝,3〜10倍,中距離
202510011009,2025-02-23,14,0,1800,13,ジーティームソウ,2,3.5,20.75,20.15,0.6,False,混戦型,8,0,0.0,2〜3番人気,差<3%,11〜14頭,芝,3〜10倍,中距離
202508010811,2025-02-23,16,1,1200,10,スターターン,1,2.3,23.27,9.02,14.25,True,本命型,4,0,0.0,1番人気,差10%〜,15頭〜,ダート,〜3倍,短距離
202510011008,2025-02-23,14,1,2400,3,コスモジンバック,1,2.3,17.78,11.24,6.54,True,混戦型,1,1,229.99999999999997,1番人気,差5〜10%,11〜14頭,ダート,〜3倍,長距離
202508010810,2025-02-23,7,0,1200,3,ポッドベイダー,5,9.5,23.53,21.09,2.44,True,波乱型,1,1,950.0,4〜6番人気,差<3%,〜10頭,芝,3〜10倍,短距離
202508010809,2025-02-23,9,0,1400,3,アクートゥス,3,6.8,20.42,15.56,4.86,False,混戦型,8,0,0.0,2〜3番人気,差3〜5%,〜10頭,芝,3〜10倍,短距離
202508010808,2025-02-23,12,1,1800,3,カレンワッツアップ,1,2.5,24.1,16.83,7.26,False,混戦型,5,0,0.0,1番人気,差5〜10%,11〜14頭,ダート,〜3倍,中距離
202508010805,2025-02-23,16,0,1800,6,レッドフェルメール,1,3.1,23.75,22.21,1.55,False,混戦型,2,0,0.0,1番人気,差<3%,15頭〜,芝,3〜10倍,中距離
202508010802,2025-02-23,16,1,1800,16,アートレスマインド,1,1.6,29.05,14.33,14.73,True,本命型,3,0,0.0,1番人気,差10%〜,15頭〜,ダート,〜3倍,中距離
202510011001,2025-02-23,10,1,1700,5,ザハント,1,3.0,38.47,12.49,25.98,False,本命型,3,0,0.0,1番人気,差10%〜,〜10頭,ダート,3〜10倍,中距離
202508010807,2025-02-23,10,0,2400,4,カエルム,2,3.4,28.31,18.66,9.65,False,混戦型,6,0,0.0,2〜3番人気,差5〜10%,〜10頭,芝,3〜10倍,長距離
202508010806,2025-02-23,10,1,1900,6,ダノンヴェステル,2,3.9,14.41,14.12,0.29,True,波乱型,2,0,0.0,2〜3番人気,差<3%,〜10頭,ダート,3〜10倍,中距離
202508010803,2025-02-23,16,1,1400,13,ザックザク,1,2.9,18.7,12.41,6.29,True,混戦型,2,0,0.0,1番人気,差5〜10%,15頭〜,ダート,〜3倍,短距離
202508010804,2025-02-23,10,1,1800,5,オメガドライヴ,2,3.6,15.76,14.8,0.97,True,波乱型,1,1,360.0,2〜3番人気,差<3%,〜10頭,ダート,3〜10倍,中距離
202506020112,2025-03-01,14,1,1800,10,ソーニーイシュー,1,1.7,27.62,26.81,0.81,False,混戦型,1,1,170.0,1番人気,差<3%,11〜14頭,ダート,〜3倍,中距離
202510011112,2025-03-01,18,0,1200,3,ラブディーヴァ,4,6.7,14.19,13.45,0.74,False,混戦型,17,0,0.0,4〜6番人気,差<3%,15頭〜,芝,3〜10倍,短距離
202510011101,2025-03-01,16,0,1800,16,ノアチュロス,1,3.5,20.4,16.46,3.94,False,混戦型,11,0,0.0,1番人気,差3〜5%,15頭〜,芝,3〜10倍,中距離
202510011102,2025-03-01,18,0,1200,13,タマカヅラ,1,3.4,20.57,17.39,3.18,False,混戦型,2,0,0.0,1番人気,差3〜5%,15頭〜,芝,3〜10倍,短距離
202509010107,2025-03-01,16,1,1400,11,タイセイレスポンス,4,7.6,16.33,14.67,1.66,False,混戦型,1,1,760.0,4〜6番人気,差<3%,15頭〜,ダート,3〜10倍,短距離
